"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
6170	-166.002751	37.370794	4.005142	-0.859805	-0.490601	0.141583	-0.152337	-0.018195	-0.988161	0.487368	-0.871195	-0.059093
6171	-166.088179	37.320785	4.019252	-0.848880	-0.509527	0.140659	-0.152199	-0.019224	-0.988163	0.506199	-0.860240	-0.061230
6172	-166.172500	37.268893	4.033268	-0.837587	-0.528145	0.139684	-0.152031	-0.020245	-0.988168	0.524724	-0.848913	-0.063337
6173	-166.255686	37.215144	4.047186	-0.825936	-0.546447	0.138659	-0.151833	-0.021257	-0.988178	0.542934	-0.837224	-0.065411
6174	-166.337662	37.159606	4.060994	-0.813941	-0.564421	0.137585	-0.151605	-0.022258	-0.988191	0.560818	-0.825187	-0.067452
6175	-166.418451	37.102258	4.074697	-0.801609	-0.582066	0.136463	-0.151348	-0.023248	-0.988207	0.578375	-0.812809	-0.069459
6176	-166.497968	37.043186	4.088283	-0.788958	-0.599367	0.135295	-0.151062	-0.024226	-0.988227	0.595588	-0.800108	-0.071429
6177	-166.576214	36.982388	4.101751	-0.775997	-0.616321	0.134081	-0.150748	-0.025190	-0.988251	0.612457	-0.787092	-0.073361
6178	-166.653155	36.919908	4.115095	-0.762740	-0.632919	0.132823	-0.150406	-0.026141	-0.988279	0.628972	-0.773777	-0.075256
6179	-166.728737	36.855808	4.128310	-0.749202	-0.649151	0.131522	-0.150036	-0.027077	-0.988310	0.645124	-0.760177	-0.077110
6180	-166.802973	36.790073	4.141395	-0.735393	-0.665019	0.130180	-0.149639	-0.027997	-0.988344	0.660913	-0.746301	-0.078924
6181	-166.875795	36.722800	4.154341	-0.721331	-0.680509	0.128798	-0.149216	-0.028901	-0.988382	0.676325	-0.732170	-0.080695
6182	-166.947211	36.653975	4.167149	-0.707027	-0.695621	0.127378	-0.148767	-0.029788	-0.988424	0.691362	-0.717791	-0.082424
6183	-167.017185	36.583659	4.179813	-0.692496	-0.710347	0.125920	-0.148292	-0.030657	-0.988468	0.706016	-0.703183	-0.084109
6184	-167.085682	36.511909	4.192327	-0.677757	-0.724681	0.124428	-0.147792	-0.031507	-0.988516	0.720280	-0.688364	-0.085748
6185	-167.152712	36.438716	4.204694	-0.662819	-0.738625	0.122902	-0.147268	-0.032338	-0.988568	0.734155	-0.673341	-0.087342
6186	-167.218222	36.364181	4.216903	-0.647703	-0.752167	0.121345	-0.146721	-0.033148	-0.988622	0.747632	-0.658138	-0.088888
6187	-167.282223	36.288284	4.228957	-0.632419	-0.765313	0.119757	-0.146150	-0.033939	-0.988680	0.760714	-0.642763	-0.090387
6188	-167.344684	36.211101	4.240850	-0.616985	-0.778056	0.118141	-0.145557	-0.034707	-0.988741	0.773397	-0.627235	-0.091838
6189	-167.405590	36.132676	4.252580	-0.601414	-0.790398	0.116498	-0.144943	-0.035455	-0.988805	0.785680	-0.611567	-0.093240
6190	-167.464940	36.053010	4.264145	-0.585719	-0.802339	0.114830	-0.144308	-0.036180	-0.988871	0.797564	-0.595771	-0.094593
6191	-167.522706	35.972206	4.275541	-0.569925	-0.813870	0.113140	-0.143654	-0.036882	-0.988941	0.809042	-0.579875	-0.095896
6192	-167.578894	35.890237	4.286768	-0.554041	-0.824998	0.111428	-0.142979	-0.037560	-0.989013	0.820119	-0.563886	-0.097148
6193	-167.633488	35.807192	4.297822	-0.538085	-0.835722	0.109697	-0.142287	-0.038216	-0.989087	0.830794	-0.547822	-0.098349
6194	-167.686481	35.723096	4.308702	-0.522073	-0.846042	0.107949	-0.141577	-0.038847	-0.989165	0.841069	-0.531699	-0.099499
6195	-167.737872	35.637969	4.319407	-0.506013	-0.855965	0.106185	-0.140849	-0.039454	-0.989245	0.850948	-0.515527	-0.100598
6196	-167.787652	35.551903	4.329933	-0.489927	-0.865489	0.104407	-0.140106	-0.040036	-0.989327	0.860431	-0.499326	-0.101645
6197	-167.835823	35.464869	4.340282	-0.473827	-0.874619	0.102617	-0.139347	-0.040594	-0.989411	0.869523	-0.483109	-0.102641
6198	-167.882383	35.376966	4.350451	-0.457688	-0.883379	0.100814	-0.138575	-0.041127	-0.989498	0.878248	-0.466851	-0.103591
6199	-167.927334	35.288200	4.360440	-0.441483	-0.891792	0.098993	-0.137791	-0.041635	-0.989586	0.886626	-0.450526	-0.104500
6200	-167.970673	35.198605	4.370247	-0.425278	-0.899832	0.097167	-0.136994	-0.042123	-0.989676	0.894635	-0.434199	-0.105358
6201	-168.012400	35.108256	4.379872	-0.409337	-0.907385	0.095374	-0.136191	-0.042595	-0.989766	0.902162	-0.418137	-0.106142
6202	-168.052535	35.017139	4.389317	-0.393576	-0.914514	0.093602	-0.135378	-0.043052	-0.989858	0.909269	-0.402256	-0.106861
6203	-168.091095	34.925350	4.398585	-0.377875	-0.921290	0.091847	-0.134561	-0.043501	-0.989950	0.916026	-0.386437	-0.107532
6204	-168.128073	34.832884	4.407677	-0.362231	-0.927723	0.090110	-0.133743	-0.043943	-0.990041	0.922443	-0.370675	-0.108159
6205	-168.163488	34.739784	4.416596	-0.346673	-0.933812	0.088393	-0.132922	-0.044378	-0.990132	0.928520	-0.355001	-0.108740
6206	-168.197366	34.646120	4.425347	-0.331240	-0.939555	0.086702	-0.132098	-0.044807	-0.990223	0.934254	-0.339455	-0.109271
6207	-168.229696	34.551870	4.433927	-0.315933	-0.944963	0.085037	-0.131271	-0.045229	-0.990314	0.939657	-0.324035	-0.109757
6208	-168.260512	34.457118	4.442345	-0.300749	-0.950050	0.083395	-0.130441	-0.045644	-0.990405	0.944741	-0.308741	-0.110198
6209	-168.289813	34.361864	4.450599	-0.285704	-0.954822	0.081779	-0.129608	-0.046052	-0.990495	0.949513	-0.293588	-0.110596
6210	-168.317613	34.266141	4.458692	-0.270785	-0.959294	0.080186	-0.128773	-0.046452	-0.990586	0.953988	-0.278562	-0.110952
6211	-168.343937	34.170007	4.466628	-0.255978	-0.963481	0.078615	-0.127934	-0.046845	-0.990676	0.958180	-0.263649	-0.111270
6212	-168.368775	34.073445	4.474407	-0.241294	-0.967387	0.077067	-0.127092	-0.047229	-0.990766	0.962094	-0.248861	-0.111551
6213	-168.392161	33.976526	4.482034	-0.226729	-0.971024	0.075540	-0.126247	-0.047605	-0.990856	0.965741	-0.234193	-0.111796
6214	-168.414092	33.879246	4.489508	-0.212288	-0.974399	0.074036	-0.125400	-0.047973	-0.990946	0.969128	-0.219650	-0.112005
6215	-168.434584	33.781638	4.496833	-0.197969	-0.977520	0.072552	-0.124549	-0.048332	-0.991036	0.972263	-0.205231	-0.112181
6216	-168.453659	33.683747	4.504012	-0.183770	-0.980395	0.071090	-0.123696	-0.048681	-0.991125	0.975155	-0.190932	-0.112325
6217	-168.471311	33.585561	4.511045	-0.169696	-0.983032	0.069648	-0.122841	-0.049022	-0.991215	0.977811	-0.176761	-0.112438
6218	-168.487569	33.487140	4.517935	-0.155736	-0.985440	0.068225	-0.121983	-0.049353	-0.991304	0.980238	-0.162704	-0.112521
6219	-168.502433	33.388480	4.524684	-0.141892	-0.987624	0.066822	-0.121123	-0.049675	-0.991394	0.982444	-0.148764	-0.112575
6220	-168.515917	33.289610	4.531293	-0.128166	-0.989592	0.065438	-0.120260	-0.049988	-0.991483	0.984434	-0.134944	-0.112602
6221	-168.528043	33.190569	4.537766	-0.114553	-0.991349	0.064072	-0.119396	-0.050290	-0.991572	0.986216	-0.121237	-0.112602
6222	-168.538803	33.091344	4.544102	-0.101058	-0.992901	0.062725	-0.118530	-0.050583	-0.991661	0.987795	-0.107650	-0.112577
6223	-168.548229	32.991990	4.550305	-0.087677	-0.994255	0.061395	-0.117662	-0.050865	-0.991750	0.989176	-0.094178	-0.112526
6224	-168.556318	32.892501	4.556376	-0.074414	-0.995416	0.060084	-0.116792	-0.051137	-0.991839	0.990365	-0.080824	-0.112451
6225	-168.563086	32.792904	4.562316	-0.061265	-0.996389	0.058789	-0.115921	-0.051398	-0.991928	0.991367	-0.067586	-0.112353
6226	-168.568552	32.693231	4.568129	-0.048229	-0.997179	0.057511	-0.115049	-0.051649	-0.992016	0.992188	-0.054460	-0.112233
6227	-168.572711	32.593473	4.573814	-0.035308	-0.997792	0.056251	-0.114175	-0.051890	-0.992105	0.992833	-0.041451	-0.112091
6228	-168.575592	32.493676	4.579374	-0.022497	-0.998233	0.055006	-0.113301	-0.052119	-0.992193	0.993306	-0.028554	-0.111928
6229	-168.577193	32.393835	4.584810	-0.009801	-0.998505	0.053777	-0.112426	-0.052338	-0.992281	0.993612	-0.015771	-0.111745
6230	-168.577528	32.293974	4.590124	0.002784	-0.998614	0.052564	-0.111550	-0.052546	-0.992369	0.993755	-0.003101	-0.111542
6231	-168.576619	32.194121	4.595319	0.015257	-0.998563	0.051366	-0.110674	-0.052743	-0.992456	0.993740	0.009457	-0.111320
6232	-168.574458	32.094267	4.600393	0.027618	-0.998358	0.050183	-0.109798	-0.052929	-0.992544	0.993570	0.021902	-0.111080
6233	-168.571076	31.994453	4.605351	0.039869	-0.998002	0.049016	-0.108922	-0.053103	-0.992631	0.993250	0.034236	-0.110822
6234	-168.566469	31.894675	4.610193	0.052008	-0.997499	0.047863	-0.108047	-0.053267	-0.992718	0.992785	0.046457	-0.110547
6235	-168.560652	31.794954	4.614919	0.064035	-0.996853	0.046724	-0.107171	-0.053419	-0.992804	0.992176	0.058567	-0.110255
6236	-168.553646	31.695313	4.619534	0.075955	-0.996068	0.045600	-0.106297	-0.053560	-0.992891	0.991429	0.070568	-0.109947
6237	-168.545444	31.595746	4.624036	0.087763	-0.995147	0.044489	-0.105423	-0.053690	-0.992977	0.990547	0.082457	-0.109623
6238	-168.536076	31.496289	4.628428	0.099462	-0.994095	0.043392	-0.104550	-0.053808	-0.993063	0.989533	0.094236	-0.109285
6239	-168.525538	31.396936	4.632711	0.111050	-0.992914	0.042309	-0.103679	-0.053915	-0.993148	0.988392	0.105902	-0.108931
6240	-168.513846	31.297707	4.636886	0.122527	-0.991608	0.041240	-0.102808	-0.054011	-0.993234	0.987126	0.117459	-0.108563
6241	-168.501019	31.198623	4.640956	0.133896	-0.990180	0.040183	-0.101940	-0.054095	-0.993319	0.985738	0.128905	-0.108182
6242	-168.487052	31.099678	4.644919	0.145154	-0.988635	0.039140	-0.101073	-0.054168	-0.993403	0.984233	0.140240	-0.107787
6243	-168.471973	31.000902	4.648780	0.156303	-0.986974	0.038109	-0.100209	-0.054230	-0.993487	0.982613	0.151466	-0.107380
6244	-168.455779	30.902292	4.652538	0.167342	-0.985201	0.037091	-0.099346	-0.054281	-0.993571	0.980881	0.162582	-0.106959
6245	-168.438486	30.803865	4.656195	0.178272	-0.983319	0.036085	-0.098486	-0.054320	-0.993655	0.979040	0.173587	-0.106527
6246	-168.420112	30.705637	4.659752	0.189095	-0.981332	0.035092	-0.097629	-0.054348	-0.993738	0.977094	0.184485	-0.106083
6247	-168.400652	30.607605	4.663210	0.199808	-0.979241	0.034111	-0.096774	-0.054365	-0.993821	0.975044	0.195272	-0.105628
6248	-168.380136	30.509795	4.666571	0.210413	-0.977051	0.033142	-0.095923	-0.054371	-0.993903	0.972895	0.205951	-0.105162
6249	-168.358558	30.412204	4.669836	0.220909	-0.974763	0.032185	-0.095074	-0.054366	-0.993985	0.970649	0.216520	-0.104685
6250	-168.335936	30.314846	4.673005	0.231296	-0.972382	0.031240	-0.094229	-0.054350	-0.994066	0.968309	0.226980	-0.104198
6251	-168.312288	30.217736	4.676081	0.241575	-0.969909	0.030306	-0.093387	-0.054324	-0.994147	0.965878	0.237331	-0.103701
6252	-168.287608	30.120871	4.679064	0.251746	-0.967347	0.029384	-0.092550	-0.054286	-0.994227	0.963358	0.247573	-0.103194
6253	-168.261925	30.024274	4.681955	0.261809	-0.964699	0.028473	-0.091716	-0.054238	-0.994307	0.960752	0.257708	-0.102678
6254	-168.235235	29.927940	4.684756	0.271765	-0.961969	0.027574	-0.090886	-0.054179	-0.994386	0.958062	0.267733	-0.102153
6255	-168.207556	29.831884	4.687467	0.281613	-0.959157	0.026685	-0.090060	-0.054110	-0.994465	0.955292	0.277651	-0.101620
6256	-168.178903	29.736118	4.690091	0.291353	-0.956267	0.025808	-0.089239	-0.054030	-0.994544	0.952444	0.287461	-0.101078
6257	-168.149273	29.640638	4.692626	0.300987	-0.953302	0.024941	-0.088422	-0.053940	-0.994622	0.949520	0.297163	-0.100528
6258	-168.118693	29.545464	4.695077	0.310514	-0.950264	0.024085	-0.087610	-0.053840	-0.994699	0.946523	0.306758	-0.099971
6259	-168.087160	29.450594	4.697441	0.319932	-0.947155	0.023241	-0.086803	-0.053730	-0.994776	0.943456	0.316243	-0.099406
6260	-168.054691	29.356038	4.699722	0.329244	-0.943979	0.022406	-0.086001	-0.053609	-0.994852	0.940320	0.325622	-0.098834
6261	-168.021302	29.261807	4.701921	0.338452	-0.940736	0.021582	-0.085204	-0.053479	-0.994927	0.937118	0.334896	-0.098255
6262	-167.986988	29.167898	4.704036	0.347554	-0.937430	0.020768	-0.084413	-0.053340	-0.995002	0.933853	0.344064	-0.097669
6263	-167.951779	29.074329	4.706072	0.356552	-0.934062	0.019965	-0.083627	-0.053191	-0.995077	0.930525	0.353127	-0.097078
6264	-167.915668	28.981095	4.708027	0.365448	-0.930634	0.019171	-0.082846	-0.053033	-0.995150	0.927138	0.362087	-0.096480
6265	-167.878674	28.888207	4.709904	0.374239	-0.927150	0.018387	-0.082071	-0.052865	-0.995223	0.923693	0.370942	-0.095876
6266	-167.840812	28.795674	4.711703	0.382924	-0.923612	0.017614	-0.081302	-0.052688	-0.995296	0.920195	0.379691	-0.095267
6267	-167.802078	28.703492	4.713424	0.391506	-0.920021	0.016850	-0.080539	-0.052503	-0.995368	0.916644	0.388336	-0.094653
6268	-167.762500	28.611677	4.715071	0.399983	-0.916381	0.016096	-0.079782	-0.052308	-0.995439	0.913043	0.396874	-0.094033
6269	-167.722073	28.520225	4.716642	0.408353	-0.912695	0.015352	-0.079031	-0.052105	-0.995509	0.909396	0.405306	-0.093409
6270	-167.680815	28.429144	4.718139	0.416621	-0.908963	0.014618	-0.078287	-0.051893	-0.995579	0.905703	0.413635	-0.092780
6271	-167.638740	28.338441	4.719564	0.424796	-0.905183	0.013892	-0.077549	-0.051674	-0.995649	0.901962	0.421870	-0.092147
6272	-167.595844	28.248116	4.720916	0.432872	-0.901359	0.013176	-0.076817	-0.051446	-0.995717	0.898176	0.430006	-0.091509
6273	-167.552155	28.158177	4.722197	0.440847	-0.897496	0.012469	-0.076092	-0.051210	-0.995785	0.894351	0.438040	-0.090868
6274	-167.507667	28.068625	4.723408	0.448721	-0.893594	0.011771	-0.075374	-0.050967	-0.995852	0.890488	0.445973	-0.090224
6275	-167.462398	27.979464	4.724549	0.456493	-0.889658	0.011082	-0.074662	-0.050716	-0.995918	0.886589	0.453803	-0.089575
6276	-167.416361	27.890701	4.725623	0.464158	-0.885691	0.010403	-0.073958	-0.050457	-0.995984	0.882660	0.461524	-0.088924
6277	-167.369555	27.802335	4.726628	0.471718	-0.881696	0.009732	-0.073260	-0.050190	-0.996049	0.878701	0.469141	-0.088269
6278	-167.322006	27.714371	4.727567	0.479172	-0.877674	0.009069	-0.072571	-0.049913	-0.996113	0.874716	0.476651	-0.087611
6279	-167.273707	27.626812	4.728440	0.486527	-0.873625	0.008411	-0.071891	-0.049627	-0.996177	0.870702	0.484063	-0.086951
6280	-167.224680	27.539657	4.729248	0.493765	-0.869561	0.007759	-0.071220	-0.049331	-0.996240	0.866674	0.491356	-0.086288
6281	-167.174943	27.452910	4.729991	0.500869	-0.865494	0.007114	-0.070560	-0.049022	-0.996302	0.862642	0.498514	-0.085623
6282	-167.124493	27.366569	4.730670	0.507849	-0.861422	0.006474	-0.069909	-0.048703	-0.996364	0.858605	0.505550	-0.084955
6283	-167.073360	27.280636	4.731285	0.514720	-0.857338	0.005838	-0.069269	-0.048372	-0.996425	0.854555	0.512475	-0.084285
6284	-167.021539	27.195111	4.731837	0.521482	-0.853247	0.005207	-0.068639	-0.048032	-0.996485	0.850497	0.519291	-0.083614
6285	-166.969048	27.109996	4.732326	0.528137	-0.849147	0.004580	-0.068020	-0.047681	-0.996544	0.846430	0.526000	-0.082941
6286	-166.915902	27.025291	4.732752	0.534690	-0.845039	0.003958	-0.067410	-0.047321	-0.996603	0.842355	0.532607	-0.082266
6287	-166.862099	26.940997	4.733116	0.541142	-0.840925	0.003340	-0.066811	-0.046952	-0.996660	0.838273	0.539112	-0.081591
6288	-166.807664	26.857115	4.733419	0.547498	-0.836802	0.002725	-0.066222	-0.046574	-0.996717	0.834182	0.545521	-0.080914
6289	-166.752592	26.773645	4.733661	0.553759	-0.832675	0.002115	-0.065644	-0.046187	-0.996774	0.830086	0.551833	-0.080236
6290	-166.696900	26.690588	4.733842	0.559929	-0.828539	0.001508	-0.065075	-0.045793	-0.996829	0.825981	0.558056	-0.079558
6291	-166.640598	26.607946	4.733962	0.566018	-0.824392	0.000905	-0.064517	-0.045390	-0.996884	0.821864	0.564196	-0.078879
6292	-166.583687	26.525718	4.734022	0.572022	-0.820238	0.000304	-0.063969	-0.044981	-0.996938	0.817740	0.570251	-0.078200
6293	-166.526187	26.443906	4.734022	0.577943	-0.816077	-0.000293	-0.063431	-0.044564	-0.996991	0.813608	0.576223	-0.077520
6294	-166.468093	26.362510	4.733963	0.583781	-0.811910	-0.000886	-0.062903	-0.044140	-0.997043	0.809471	0.582111	-0.076840
6295	-166.409420	26.281531	4.733844	0.589543	-0.807735	-0.001477	-0.062385	-0.043710	-0.997095	0.805324	0.587923	-0.076160
6296	-166.350179	26.200970	4.733667	0.595236	-0.803549	-0.002065	-0.061878	-0.043274	-0.997145	0.801165	0.593664	-0.075480
6297	-166.290366	26.120828	4.733431	0.600856	-0.799353	-0.002651	-0.061380	-0.042831	-0.997195	0.796997	0.599333	-0.074800
6298	-166.230002	26.041106	4.733136	0.606405	-0.795149	-0.003234	-0.060893	-0.042383	-0.997244	0.792821	0.604931	-0.074120
6299	-166.169081	25.961804	4.732784	0.611884	-0.790939	-0.003814	-0.060416	-0.041930	-0.997292	0.788637	0.610457	-0.073441
6300	-166.107617	25.882924	4.732373	0.617296	-0.786719	-0.004392	-0.059948	-0.041471	-0.997340	0.784443	0.615917	-0.072762
6301	-166.045618	25.804467	4.731905	0.622647	-0.782487	-0.004967	-0.059491	-0.041007	-0.997386	0.780238	0.621315	-0.072084
6302	-165.983082	25.726432	4.731379	0.627934	-0.778247	-0.005541	-0.059044	-0.040539	-0.997432	0.776023	0.626649	-0.071407
6303	-165.920027	25.648823	4.730797	0.633162	-0.773995	-0.006112	-0.058607	-0.040066	-0.997477	0.771797	0.631923	-0.070730
6304	-165.856447	25.571639	4.730157	0.638330	-0.769734	-0.006681	-0.058180	-0.039589	-0.997521	0.767561	0.637136	-0.070054
6305	-165.792355	25.494881	4.729460	0.643441	-0.765462	-0.007249	-0.057763	-0.039108	-0.997564	0.763314	0.642292	-0.069379
6306	-165.727756	25.418552	4.728707	0.648493	-0.761181	-0.007814	-0.057355	-0.038623	-0.997606	0.759057	0.647389	-0.068704
6307	-165.662652	25.342650	4.727897	0.653489	-0.756890	-0.008378	-0.056958	-0.038134	-0.997648	0.754790	0.652429	-0.068031
6308	-165.597055	25.267179	4.727031	0.658435	-0.752584	-0.008940	-0.056571	-0.037642	-0.997689	0.750508	0.657419	-0.067359
6309	-165.530962	25.192138	4.726109	0.663332	-0.748265	-0.009501	-0.056193	-0.037147	-0.997729	0.746213	0.662359	-0.066688
6310	-165.464384	25.117530	4.725131	0.668177	-0.743935	-0.010060	-0.055826	-0.036649	-0.997768	0.741905	0.667247	-0.066019
6311	-165.397326	25.043356	4.724097	0.672967	-0.739596	-0.010617	-0.055468	-0.036147	-0.997806	0.737590	0.672079	-0.065350
6312	-165.329788	24.969615	4.723007	0.677707	-0.735247	-0.011173	-0.055120	-0.035644	-0.997843	0.733264	0.676861	-0.064683
6313	-165.261782	24.896311	4.721862	0.682403	-0.730882	-0.011727	-0.054782	-0.035137	-0.997880	0.728921	0.681598	-0.064017
6314	-165.193305	24.823443	4.720661	0.687055	-0.726501	-0.012281	-0.054455	-0.034629	-0.997916	0.724562	0.686292	-0.063353
6315	-165.124367	24.751014	4.719406	0.691662	-0.722107	-0.012834	-0.054136	-0.034118	-0.997951	0.720189	0.690939	-0.062690
6316	-165.054972	24.679025	4.718095	0.696222	-0.717702	-0.013385	-0.053828	-0.033605	-0.997985	0.715806	0.695539	-0.062029
6317	-164.985121	24.607477	4.716729	0.700737	-0.713284	-0.013935	-0.053529	-0.033091	-0.998018	0.711409	0.700094	-0.061370
6318	-164.914824	24.536372	4.715308	0.705209	-0.708851	-0.014483	-0.053241	-0.032575	-0.998050	0.706998	0.704605	-0.060712
6319	-164.844078	24.465710	4.713832	0.709638	-0.704406	-0.015031	-0.052962	-0.032057	-0.998082	0.702573	0.709073	-0.060056
6320	-164.772893	24.395494	4.712301	0.714027	-0.699945	-0.015578	-0.052692	-0.031539	-0.998113	0.698133	0.713500	-0.059401
6321	-164.701272	24.325725	4.710716	0.718378	-0.695467	-0.016124	-0.052433	-0.031019	-0.998143	0.693675	0.717889	-0.058748
6322	-164.629216	24.256403	4.709077	0.722689	-0.690973	-0.016669	-0.052183	-0.030498	-0.998172	0.689201	0.722237	-0.058098
6323	-164.556734	24.187533	4.707382	0.726959	-0.686465	-0.017214	-0.051943	-0.029976	-0.998200	0.684713	0.726545	-0.057449
6324	-164.483824	24.119113	4.705634	0.731189	-0.681944	-0.017757	-0.051712	-0.029454	-0.998228	0.680212	0.730811	-0.056801
6325	-164.410495	24.051146	4.703831	0.735380	-0.677407	-0.018299	-0.051491	-0.028932	-0.998254	0.675695	0.735039	-0.056156
6326	-164.336748	23.983635	4.701974	0.739536	-0.672853	-0.018841	-0.051280	-0.028408	-0.998280	0.671161	0.739230	-0.055513
6327	-164.262586	23.916578	4.700063	0.743655	-0.668283	-0.019382	-0.051079	-0.027885	-0.998305	0.666610	0.743385	-0.054872
6328	-164.188017	23.849981	4.698098	0.747738	-0.663695	-0.019923	-0.050887	-0.027362	-0.998330	0.662041	0.747503	-0.054233
6329	-164.113038	23.783842	4.696078	0.751786	-0.659090	-0.020463	-0.050704	-0.026839	-0.998353	0.657455	0.751585	-0.053596
6330	-164.037659	23.718165	4.694005	0.755798	-0.654468	-0.021003	-0.050532	-0.026316	-0.998376	0.652852	0.755632	-0.052961
6331	-163.961880	23.652950	4.691878	0.759773	-0.649831	-0.021541	-0.050368	-0.025794	-0.998398	0.648234	0.759641	-0.052328
6332	-163.885703	23.588200	4.689697	0.763713	-0.645178	-0.022079	-0.050214	-0.025272	-0.998419	0.643600	0.763614	-0.051698
6333	-163.809137	23.523917	4.687462	0.767620	-0.640506	-0.022617	-0.050070	-0.024751	-0.998439	0.638946	0.767554	-0.051069
6334	-163.732180	23.460101	4.685174	0.771493	-0.635816	-0.023154	-0.049935	-0.024230	-0.998459	0.634275	0.771460	-0.050443
6335	-163.654838	23.396756	4.682831	0.775334	-0.631107	-0.023691	-0.049810	-0.023711	-0.998477	0.629585	0.775333	-0.049819
6336	-163.577114	23.333882	4.680435	0.779141	-0.626380	-0.024227	-0.049694	-0.023193	-0.998495	0.624876	0.779173	-0.049198
6337	-163.499009	23.271481	4.677986	0.782916	-0.621635	-0.024763	-0.049587	-0.022676	-0.998512	0.620148	0.782979	-0.048578
6338	-163.420531	23.209556	4.675483	0.786657	-0.616871	-0.025299	-0.049490	-0.022160	-0.998529	0.615403	0.786752	-0.047961
6339	-163.341679	23.148108	4.672926	0.790365	-0.612091	-0.025833	-0.049402	-0.021646	-0.998544	0.610641	0.790491	-0.047347
6340	-163.262458	23.087139	4.670316	0.794041	-0.607292	-0.026368	-0.049323	-0.021134	-0.998559	0.605860	0.794198	-0.046735
6341	-163.182872	23.026651	4.667653	0.797685	-0.602474	-0.026902	-0.049253	-0.020624	-0.998573	0.601059	0.797872	-0.046125
6342	-163.102921	22.966645	4.664936	0.801298	-0.597637	-0.027435	-0.049193	-0.020115	-0.998587	0.596240	0.801515	-0.045518
6343	-163.022613	22.907126	4.662166	0.804879	-0.592779	-0.027969	-0.049142	-0.019609	-0.998599	0.591400	0.805126	-0.044913
6344	-162.941946	22.848091	4.659343	0.808431	-0.587901	-0.028502	-0.049100	-0.019105	-0.998611	0.586540	0.808707	-0.044311
6345	-162.860927	22.789546	4.656466	0.811951	-0.583004	-0.029035	-0.049067	-0.018603	-0.998622	0.581660	0.812256	-0.043711
6346	-162.779557	22.731492	4.653536	0.815438	-0.578088	-0.029567	-0.049043	-0.018104	-0.998633	0.576763	0.815773	-0.043114
6347	-162.697839	22.673929	4.650553	0.818895	-0.573154	-0.030099	-0.049029	-0.017607	-0.998642	0.571845	0.819259	-0.042519
6348	-162.615780	22.616862	4.647516	0.822320	-0.568200	-0.030630	-0.049023	-0.017113	-0.998651	0.566909	0.822712	-0.041927
6349	-162.533376	22.560290	4.644427	0.825714	-0.563228	-0.031161	-0.049026	-0.016622	-0.998659	0.561955	0.826134	-0.041338
6350	-162.450637	22.504217	4.641284	0.829077	-0.558235	-0.031692	-0.049038	-0.016134	-0.998667	0.556980	0.829526	-0.040751
6351	-162.367562	22.448644	4.638089	0.832412	-0.553220	-0.032222	-0.049059	-0.015649	-0.998673	0.551981	0.832888	-0.040167
6352	-162.284155	22.393573	4.634840	0.835716	-0.548184	-0.032752	-0.049088	-0.015168	-0.998679	0.546963	0.836220	-0.039585
6353	-162.200421	22.339009	4.631538	0.838989	-0.543129	-0.033282	-0.049127	-0.014690	-0.998685	0.541925	0.839521	-0.039007
6354	-162.116358	22.284948	4.628184	0.842232	-0.538055	-0.033811	-0.049174	-0.014215	-0.998689	0.536869	0.842790	-0.038431
6355	-162.031975	22.231398	4.624776	0.845443	-0.532960	-0.034340	-0.049230	-0.013745	-0.998693	0.531791	0.846029	-0.037858
6356	-161.947271	22.178357	4.621316	0.848624	-0.527845	-0.034869	-0.049294	-0.013278	-0.998696	0.526694	0.849237	-0.037287
6357	-161.862250	22.125828	4.617803	0.851775	-0.522711	-0.035397	-0.049367	-0.012815	-0.998699	0.521577	0.852414	-0.036720
6358	-161.776918	22.073815	4.614237	0.854894	-0.517557	-0.035925	-0.049448	-0.012356	-0.998700	0.516440	0.855560	-0.036155
6359	-161.691273	22.022317	4.610618	0.857983	-0.512384	-0.036452	-0.049538	-0.011901	-0.998701	0.511285	0.858674	-0.035593
6360	-161.605322	21.971339	4.606946	0.861041	-0.507190	-0.036979	-0.049636	-0.011451	-0.998702	0.506108	0.861758	-0.035034
6361	-161.519066	21.920881	4.603222	0.864070	-0.501973	-0.037505	-0.049742	-0.011005	-0.998701	0.500908	0.864813	-0.034478
6362	-161.432508	21.870944	4.599446	0.867068	-0.496735	-0.038032	-0.049857	-0.010563	-0.998701	0.495688	0.867838	-0.033925
6363	-161.345654	21.821534	4.595616	0.870036	-0.491479	-0.038557	-0.049980	-0.010127	-0.998699	0.490449	0.870831	-0.033375
6364	-161.258503	21.772649	4.591734	0.872971	-0.486203	-0.039082	-0.050111	-0.009695	-0.998697	0.485191	0.873792	-0.032828
6365	-161.171061	21.724293	4.587800	0.875876	-0.480908	-0.039607	-0.050249	-0.009269	-0.998694	0.479912	0.876722	-0.032283
6366	-161.083330	21.676468	4.583813	0.878750	-0.475592	-0.040131	-0.050396	-0.008847	-0.998690	0.474614	0.879621	-0.031742
6367	-160.995311	21.629174	4.579774	0.881593	-0.470257	-0.040654	-0.050551	-0.008431	-0.998686	0.469296	0.882490	-0.031204
