"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
542	-111.128695	22.279198	-18.355329	-0.458487	-0.700105	-0.547396	0.078221	-0.645351	0.759871	-0.885252	0.305573	0.350648
543	-111.362880	21.930187	-18.626138	-0.478262	-0.695856	-0.535770	0.083531	-0.643344	0.761007	-0.874236	0.319207	0.365813
544	-111.606936	21.583416	-18.891043	-0.497955	-0.691149	-0.523788	0.087681	-0.641028	0.762493	-0.862759	0.333761	0.379804
545	-111.860803	21.239110	-19.149875	-0.517483	-0.685995	-0.511490	0.090655	-0.638336	0.764401	-0.850878	0.349196	0.392517
546	-112.124378	20.897491	-19.402485	-0.536774	-0.680411	-0.498914	0.092445	-0.635191	0.766803	-0.838646	0.365477	0.403855
547	-112.397525	20.558767	-19.648749	-0.555749	-0.674418	-0.486111	0.093049	-0.631511	0.769764	-0.826126	0.382564	0.413715
548	-112.680068	20.223137	-19.888562	-0.574346	-0.668042	-0.473124	0.092468	-0.627203	0.773347	-0.813374	0.400420	0.422004
549	-112.971801	19.890784	-20.121846	-0.592499	-0.661316	-0.460008	0.090709	-0.622171	0.777609	-0.800448	0.419005	0.428623
550	-113.272491	19.561876	-20.348549	-0.610158	-0.654270	-0.446807	0.087805	-0.616320	0.782585	-0.787399	0.438269	0.433501
551	-113.581878	19.236563	-20.568640	-0.627275	-0.646945	-0.433576	0.083872	-0.609603	0.788257	-0.774268	0.458090	0.436650
552	-113.899682	18.914976	-20.782117	-0.643817	-0.639375	-0.420356	0.079047	-0.601992	0.794580	-0.761085	0.478337	0.438113
553	-114.225605	18.597227	-20.988996	-0.659750	-0.631601	-0.407198	0.073459	-0.593466	0.801499	-0.747886	0.498877	0.437936
554	-114.559340	18.283408	-21.189319	-0.675057	-0.623660	-0.394140	0.067234	-0.584016	0.808953	-0.734695	0.519590	0.436175
555	-114.900569	17.973594	-21.383147	-0.689721	-0.615593	-0.381223	0.060486	-0.573640	0.816871	-0.721545	0.540354	0.432886
556	-115.248969	17.667840	-21.570557	-0.703792	-0.607376	-0.368471	0.053310	-0.562368	0.825167	-0.708403	0.561102	0.428169
557	-115.604303	17.366295	-21.751664	-0.717583	-0.598593	-0.356036	0.045541	-0.550431	0.833638	-0.694983	0.581990	0.422241
558	-115.966533	17.069365	-21.926630	-0.731340	-0.588944	-0.343927	0.037169	-0.537952	0.842156	-0.680999	0.603119	0.415317
559	-116.335615	16.777459	-22.095629	-0.744973	-0.578515	-0.332168	0.028326	-0.524916	0.850682	-0.666493	0.624327	0.407436
560	-116.711469	16.490949	-22.258836	-0.758415	-0.567380	-0.320759	0.019149	-0.511319	0.859178	-0.651491	0.645471	0.398657
561	-117.093983	16.210167	-22.416427	-0.771600	-0.555622	-0.309706	0.009768	-0.497169	0.867599	-0.636033	0.666414	0.389042
562	-117.483016	15.935406	-22.568581	-0.784475	-0.543316	-0.299009	0.000306	-0.482487	0.875903	-0.620160	0.687033	0.378666
563	-117.878400	15.666920	-22.715476	-0.796993	-0.530539	-0.288670	-0.009122	-0.467312	0.884045	-0.603919	0.707211	0.367605
564	-118.279945	15.404926	-22.857291	-0.809114	-0.517366	-0.278687	-0.018409	-0.451692	0.891984	-0.587363	0.726847	0.355946
565	-118.687446	15.149603	-22.994203	-0.820806	-0.503869	-0.269061	-0.027458	-0.435689	0.899678	-0.570547	0.745849	0.343781
566	-119.100680	14.901097	-23.126391	-0.832043	-0.490117	-0.259788	-0.036183	-0.419379	0.907090	-0.553529	0.764138	0.331207
567	-119.519417	14.659518	-23.254030	-0.842809	-0.476173	-0.250864	-0.044519	-0.402830	0.914191	-0.536369	0.781657	0.318310
568	-119.943415	14.424948	-23.377294	-0.853090	-0.462099	-0.242285	-0.052433	-0.386082	0.920973	-0.519123	0.798377	0.305133
569	-120.372432	14.197436	-23.496354	-0.862880	-0.447951	-0.234046	-0.059906	-0.369170	0.927429	-0.501846	0.814281	0.291714
570	-120.806221	13.977006	-23.611379	-0.872179	-0.433780	-0.226140	-0.066919	-0.352134	0.933554	-0.484589	0.829359	0.278095
571	-121.244537	13.763659	-23.722532	-0.880988	-0.419632	-0.218560	-0.073463	-0.335015	0.939345	-0.467400	0.843608	0.264317
572	-121.687137	13.557371	-23.829975	-0.889316	-0.405550	-0.211296	-0.079527	-0.317858	0.944797	-0.450324	0.857027	0.250424
573	-122.133783	13.358101	-23.933864	-0.897172	-0.391569	-0.204342	-0.085110	-0.300708	0.949911	-0.433403	0.869625	0.236460
574	-122.584241	13.165790	-24.034351	-0.904568	-0.377725	-0.197687	-0.090211	-0.283611	0.954687	-0.416675	0.881413	0.222470
575	-123.038285	12.980361	-24.131584	-0.911521	-0.364041	-0.191320	-0.094832	-0.266614	0.959127	-0.400170	0.892407	0.208502
576	-123.495698	12.801729	-24.225704	-0.918045	-0.350545	-0.185233	-0.098981	-0.249765	0.963234	-0.383922	0.902627	0.194598
577	-123.956269	12.629793	-24.316849	-0.924157	-0.337259	-0.179417	-0.102667	-0.233109	0.967016	-0.367959	0.912094	0.180804
578	-124.419797	12.464447	-24.405150	-0.929878	-0.324193	-0.173857	-0.105899	-0.216696	0.970478	-0.352296	0.920838	0.167169
579	-124.886091	12.305573	-24.490736	-0.935223	-0.311367	-0.168547	-0.108693	-0.200570	0.973631	-0.336962	0.928882	0.153735
580	-125.354967	12.153050	-24.573726	-0.940211	-0.298796	-0.163478	-0.111064	-0.184776	0.976485	-0.321976	0.936258	0.140543
581	-125.826253	12.006751	-24.654239	-0.944865	-0.286471	-0.158632	-0.113023	-0.169362	0.979052	-0.307336	0.943001	0.127646
582	-126.299784	11.866547	-24.732385	-0.949197	-0.274419	-0.154008	-0.114596	-0.154367	0.981345	-0.293073	0.949139	0.115077
583	-126.775406	11.732303	-24.808271	-0.953232	-0.262626	-0.149589	-0.115794	-0.139838	0.983380	-0.279179	0.954711	0.102887
584	-127.252973	11.603887	-24.881999	-0.956979	-0.251112	-0.145373	-0.116643	-0.125812	0.985173	-0.265678	0.959747	0.091109
585	-127.732347	11.481162	-24.953666	-0.960464	-0.239858	-0.141342	-0.117156	-0.112334	0.986740	-0.252555	0.964287	0.079792
586	-128.213398	11.363993	-25.023364	-0.963694	-0.228887	-0.137497	-0.117361	-0.099439	0.988098	-0.239835	0.968361	0.068966
587	-128.696007	11.252247	-25.091182	-0.966693	-0.218170	-0.133818	-0.117270	-0.087169	0.989267	-0.227493	0.972010	0.058681
588	-129.180057	11.145788	-25.157203	-0.969468	-0.207731	-0.130308	-0.116913	-0.075556	0.990264	-0.215554	0.975264	0.048963
589	-129.665444	11.044487	-25.221508	-0.972039	-0.197546	-0.126950	-0.116304	-0.064641	0.991108	-0.203995	0.978160	0.039858
590	-130.152067	10.948212	-25.284171	-0.974417	-0.187617	-0.123740	-0.115464	-0.054456	0.991818	-0.192820	0.980732	0.031399
591	-130.639833	10.856835	-25.345266	-0.976617	-0.177920	-0.120678	-0.114425	-0.045033	0.992411	-0.182004	0.983014	0.023622
592	-131.128670	10.770324	-25.404868	-0.978722	-0.168021	-0.117778	-0.113232	-0.036417	0.992901	-0.171117	0.985111	0.016617
593	-131.618543	10.688872	-25.463065	-0.980767	-0.157671	-0.115052	-0.111919	-0.028639	0.993305	-0.159910	0.987076	0.010442
594	-132.109421	10.612701	-25.519940	-0.982733	-0.146911	-0.112486	-0.110486	-0.021728	0.993640	-0.148420	0.988911	0.005121
595	-132.601260	10.542015	-25.575567	-0.984611	-0.135749	-0.110060	-0.108934	-0.015713	0.993925	-0.136653	0.990619	0.000684
596	-133.094014	10.477003	-25.630014	-0.986387	-0.124213	-0.107760	-0.107273	-0.010625	0.994173	-0.124634	0.992199	-0.002844
597	-133.587626	10.417843	-25.683342	-0.988045	-0.112337	-0.105578	-0.105519	-0.006493	0.994396	-0.112393	0.993649	-0.005438
598	-134.082036	10.364701	-25.735606	-0.989574	-0.100149	-0.103504	-0.103691	-0.003347	0.994604	-0.099955	0.994967	-0.007073
599	-134.577176	10.317734	-25.786857	-0.990963	-0.087658	-0.101526	-0.101812	-0.001217	0.994803	-0.087326	0.996150	-0.007719
600	-135.072974	10.277084	-25.837142	-0.992202	-0.074880	-0.099636	-0.099907	-0.000136	0.994997	-0.074519	0.997193	-0.007346
601	-135.569352	10.242887	-25.886503	-0.993280	-0.061844	-0.097828	-0.098021	0.000077	0.995184	-0.061539	0.998086	-0.006139
602	-136.066225	10.215266	-25.934979	-0.994186	-0.048572	-0.096096	-0.096218	0.000183	0.995360	-0.048329	0.998820	-0.004856
603	-136.563508	10.194337	-25.982607	-0.994913	-0.035087	-0.094433	-0.094501	0.000267	0.995525	-0.034904	0.999384	-0.003582
604	-137.061107	10.180204	-26.029420	-0.995452	-0.021400	-0.092834	-0.092863	0.000331	0.995679	-0.021277	0.999771	-0.002317
605	-137.558927	10.172964	-26.075448	-0.995795	-0.007529	-0.091295	-0.091300	0.000377	0.995823	-0.007463	0.999972	-0.001063
606	-138.056869	10.172703	-26.120720	-0.995938	0.006512	-0.089809	-0.089808	0.000406	0.995959	0.006522	0.999979	0.000180
607	-138.554830	10.179498	-26.165262	-0.995872	0.020699	-0.088375	-0.088385	0.000421	0.996086	0.020655	0.999786	0.001411
608	-139.052706	10.193417	-26.209099	-0.995594	0.035012	-0.086988	-0.087026	0.000422	0.996206	0.034916	0.999387	0.002627
609	-139.550388	10.214520	-26.252255	-0.995099	0.049434	-0.085645	-0.085729	0.000411	0.996318	0.049287	0.998777	0.003829
610	-140.047768	10.242856	-26.294749	-0.994383	0.063945	-0.084344	-0.084492	0.000390	0.996424	0.063749	0.997953	0.005015
611	-140.544735	10.278465	-26.336603	-0.993444	0.078525	-0.083081	-0.083311	0.000359	0.996524	0.078282	0.996912	0.006185
612	-141.041176	10.321380	-26.377835	-0.992281	0.093160	-0.081856	-0.082183	0.000321	0.996617	0.092871	0.995651	0.007338
613	-141.536979	10.371624	-26.418463	-0.990891	0.107831	-0.080664	-0.081107	0.000276	0.996705	0.107498	0.994169	0.008473
614	-142.032030	10.429210	-26.458502	-0.989276	0.122522	-0.079504	-0.080080	0.000225	0.996788	0.122147	0.992466	0.009589
615	-142.526218	10.494143	-26.497970	-0.987436	0.137216	-0.078375	-0.079100	0.000170	0.996867	0.136799	0.990541	0.010686
616	-143.019429	10.566422	-26.536881	-0.985371	0.151896	-0.077275	-0.078165	0.000111	0.996940	0.151439	0.988397	0.011764
617	-143.511552	10.646034	-26.575248	-0.983085	0.166545	-0.076202	-0.077273	0.000049	0.997010	0.166050	0.986034	0.012822
618	-144.002478	10.732960	-26.613085	-0.980580	0.181147	-0.075155	-0.076422	-0.000015	0.997076	0.180616	0.983456	0.013859
619	-144.492097	10.827172	-26.650406	-0.977860	0.195688	-0.074133	-0.075611	-0.000080	0.997137	0.195122	0.980666	0.014875
620	-144.980303	10.928636	-26.687221	-0.974930	0.210152	-0.073135	-0.074836	-0.000146	0.997196	0.209552	0.977669	0.015869
621	-145.466992	11.037309	-26.723543	-0.971793	0.224524	-0.072159	-0.074098	-0.000211	0.997251	0.223892	0.974468	0.016842
622	-145.952063	11.153142	-26.759382	-0.968456	0.238793	-0.071205	-0.073394	-0.000275	0.997303	0.238129	0.971071	0.017792
623	-146.435417	11.276079	-26.794750	-0.964926	0.252943	-0.070272	-0.072722	-0.000338	0.997352	0.252250	0.967481	0.018721
624	-146.916958	11.406059	-26.829657	-0.961207	0.266963	-0.069360	-0.072082	-0.000399	0.997399	0.266241	0.963707	0.019627
625	-147.396596	11.543012	-26.864112	-0.957310	0.280839	-0.068467	-0.071471	-0.000457	0.997443	0.280090	0.959755	0.020510
626	-147.874241	11.686865	-26.898126	-0.953240	0.294558	-0.067593	-0.070889	-0.000513	0.997484	0.293782	0.955633	0.021370
627	-148.349810	11.837539	-26.931708	-0.949006	0.308113	-0.066738	-0.070334	-0.000565	0.997523	0.307312	0.951350	0.022207
628	-148.823221	11.994951	-26.964867	-0.944615	0.321496	-0.065901	-0.069804	-0.000614	0.997561	0.320671	0.946911	0.023022
629	-149.294397	12.159013	-26.997611	-0.940076	0.334697	-0.065082	-0.069298	-0.000659	0.997596	0.333850	0.942325	0.023813
630	-149.763268	12.329632	-27.029949	-0.935394	0.347715	-0.064279	-0.068816	-0.000700	0.997629	0.346846	0.937600	0.024583
631	-150.229763	12.506713	-27.061891	-0.930577	0.360548	-0.063492	-0.068354	-0.000736	0.997661	0.359658	0.932740	0.025330
632	-150.693820	12.690158	-27.093443	-0.925636	0.373181	-0.062722	-0.067914	-0.000768	0.997691	0.372271	0.927758	0.026055
633	-151.155378	12.879864	-27.124614	-0.920579	0.385608	-0.061967	-0.067493	-0.000796	0.997719	0.384680	0.922662	0.026758
634	-151.614383	13.075727	-27.155411	-0.915419	0.397818	-0.061228	-0.067090	-0.000819	0.997747	0.396871	0.917464	0.027439
635	-152.070783	13.277641	-27.185844	-0.910165	0.409803	-0.060505	-0.066706	-0.000836	0.997772	0.408840	0.912174	0.028097
636	-152.524531	13.485499	-27.215918	-0.904823	0.421569	-0.059797	-0.066337	-0.000850	0.997797	0.420589	0.906796	0.028734
637	-152.975584	13.699191	-27.245642	-0.899392	0.433129	-0.059103	-0.065984	-0.000858	0.997820	0.432134	0.901332	0.029351
638	-153.423904	13.918606	-27.275022	-0.893883	0.444477	-0.058423	-0.065646	-0.000862	0.997843	0.443468	0.895790	0.029948
639	-153.869454	14.143635	-27.304066	-0.888310	0.455598	-0.057757	-0.065321	-0.000861	0.997864	0.454576	0.890185	0.030525
640	-154.312206	14.374164	-27.332780	-0.882684	0.466484	-0.057105	-0.065010	-0.000855	0.997884	0.465448	0.884529	0.031080
641	-154.752130	14.610082	-27.361173	-0.877014	0.477135	-0.056468	-0.064710	-0.000844	0.997904	0.476088	0.878829	0.031616
642	-155.189204	14.851277	-27.389249	-0.871291	0.487580	-0.055843	-0.064423	-0.000829	0.997922	0.486520	0.873078	0.032133
643	-155.623407	15.097639	-27.417016	-0.865523	0.497815	-0.055230	-0.064145	-0.000810	0.997940	0.496745	0.867283	0.032633
644	-156.054722	15.349055	-27.444481	-0.859730	0.507819	-0.054631	-0.063878	-0.000786	0.997957	0.506739	0.861464	0.033114
645	-156.483136	15.605416	-27.471649	-0.853924	0.517583	-0.054045	-0.063621	-0.000758	0.997974	0.516494	0.855633	0.033576
646	-156.908637	15.866612	-27.498527	-0.848096	0.527137	-0.053471	-0.063373	-0.000725	0.997990	0.526039	0.849780	0.034021
647	-157.331219	16.132535	-27.525121	-0.842241	0.536499	-0.052909	-0.063133	-0.000690	0.998005	0.535393	0.843900	0.034451
648	-157.750876	16.403076	-27.551437	-0.836385	0.545637	-0.052358	-0.062901	-0.000650	0.998020	0.544522	0.838022	0.034864
649	-158.167607	16.678131	-27.577481	-0.830542	0.554541	-0.051821	-0.062676	-0.000606	0.998034	0.553419	0.832156	0.035260
650	-158.581410	16.957596	-27.603258	-0.824688	0.563257	-0.051294	-0.062458	-0.000560	0.998047	0.562128	0.826282	0.035642
651	-158.992288	17.241366	-27.628775	-0.818834	0.571780	-0.050777	-0.062247	-0.000510	0.998061	0.570645	0.820407	0.036009
652	-159.400247	17.529340	-27.654037	-0.813004	0.580084	-0.050272	-0.062042	-0.000457	0.998073	0.578944	0.814556	0.036361
653	-159.805293	17.821419	-27.679049	-0.807196	0.588181	-0.049779	-0.061843	-0.000401	0.998086	0.587035	0.808730	0.036699
654	-160.207433	18.117506	-27.703817	-0.801384	0.596116	-0.049295	-0.061650	-0.000342	0.998098	0.594965	0.802898	0.037025
655	-160.606680	18.417504	-27.728345	-0.795605	0.603846	-0.048821	-0.061461	-0.000281	0.998109	0.602690	0.797101	0.037337
656	-161.003045	18.721318	-27.752640	-0.789871	0.611363	-0.048360	-0.061278	-0.000217	0.998121	0.610204	0.791350	0.037635
657	-161.396537	19.028861	-27.776705	-0.784187	0.618673	-0.047909	-0.061099	-0.000151	0.998132	0.617510	0.785649	0.037919
658	-161.787650	19.339442	-27.800582	-0.781661	0.621877	-0.047711	-0.060965	-0.000051	0.998140	0.620717	0.783115	0.037953
659	-162.178499	19.650356	-27.824439	-0.781699	0.621828	-0.047714	-0.060865	0.000076	0.998146	0.620679	0.783154	0.037788
660	-162.569349	19.961270	-27.848297	-0.781699	0.621828	-0.047714	-0.060765	0.000202	0.998152	0.620689	0.783154	0.037627
661	-162.960198	20.272184	-27.872154	-0.781699	0.621828	-0.047714	-0.060666	0.000328	0.998158	0.620698	0.783154	0.037467
662	-163.351048	20.583098	-27.896011	-0.781699	0.621828	-0.047714	-0.060566	0.000453	0.998164	0.620708	0.783154	0.037307
663	-163.741897	20.894012	-27.919868	-0.781699	0.621828	-0.047714	-0.060468	0.000578	0.998170	0.620718	0.783154	0.037149
664	-164.132746	21.204926	-27.943725	-0.781699	0.621828	-0.047714	-0.060369	0.000702	0.998176	0.620727	0.783153	0.036991
665	-164.523596	21.515840	-27.967582	-0.781699	0.621828	-0.047714	-0.060272	0.000825	0.998182	0.620737	0.783153	0.036833
666	-164.914445	21.826754	-27.991440	-0.781699	0.621828	-0.047714	-0.060175	0.000948	0.998187	0.620746	0.783153	0.036678
667	-165.305295	22.137668	-28.015297	-0.781699	0.621828	-0.047714	-0.060078	0.001069	0.998193	0.620755	0.783153	0.036523
668	-165.696144	22.448582	-28.039154	-0.781699	0.621828	-0.047714	-0.059983	0.001190	0.998199	0.620765	0.783153	0.036369
669	-166.086994	22.759496	-28.063011	-0.781699	0.621828	-0.047714	-0.059889	0.001309	0.998204	0.620774	0.783153	0.036217
670	-166.477843	23.070410	-28.086868	-0.781699	0.621828	-0.047714	-0.059795	0.001427	0.998210	0.620783	0.783153	0.036067
671	-166.868693	23.381324	-28.110725	-0.781699	0.621828	-0.047714	-0.059702	0.001544	0.998215	0.620792	0.783152	0.035918
672	-167.259542	23.692238	-28.134583	-0.781699	0.621828	-0.047714	-0.059611	0.001659	0.998220	0.620801	0.783152	0.035771
673	-167.650392	24.003152	-28.158440	-0.781699	0.621828	-0.047714	-0.059521	0.001773	0.998226	0.620809	0.783152	0.035626
674	-168.041241	24.314066	-28.182297	-0.781699	0.621828	-0.047714	-0.059431	0.001885	0.998231	0.620818	0.783152	0.035482
675	-168.432091	24.624980	-28.206154	-0.781699	0.621828	-0.047714	-0.059344	0.001996	0.998236	0.620826	0.783151	0.035341
676	-168.822940	24.935894	-28.230011	-0.781699	0.621828	-0.047714	-0.059257	0.002105	0.998241	0.620834	0.783151	0.035202
677	-169.213790	25.246808	-28.253868	-0.781699	0.621828	-0.047714	-0.059172	0.002213	0.998245	0.620843	0.783151	0.035065
678	-169.604639	25.557722	-28.277725	-0.781699	0.621828	-0.047714	-0.059089	0.002318	0.998250	0.620850	0.783150	0.034931
679	-169.995489	25.868636	-28.301583	-0.781699	0.621828	-0.047714	-0.059007	0.002421	0.998255	0.620858	0.783150	0.034799
680	-170.386338	26.179550	-28.325440	-0.781699	0.621828	-0.047714	-0.058926	0.002523	0.998259	0.620866	0.783150	0.034670
681	-170.777187	26.490464	-28.349297	-0.781699	0.621828	-0.047714	-0.058848	0.002622	0.998264	0.620873	0.783149	0.034543
682	-171.168037	26.801378	-28.373154	-0.781699	0.621828	-0.047714	-0.058771	0.002719	0.998268	0.620881	0.783149	0.034420
683	-171.558886	27.112292	-28.397011	-0.781699	0.621828	-0.047714	-0.058696	0.002814	0.998272	0.620888	0.783149	0.034299
684	-171.949736	27.423206	-28.420868	-0.781699	0.621828	-0.047714	-0.058622	0.002906	0.998276	0.620895	0.783148	0.034181
685	-172.340585	27.734120	-28.444726	-0.781699	0.621828	-0.047714	-0.058551	0.002996	0.998280	0.620901	0.783148	0.034067
686	-172.731435	28.045035	-28.468583	-0.781699	0.621828	-0.047714	-0.058482	0.003083	0.998284	0.620908	0.783148	0.033956
687	-173.122284	28.355949	-28.492440	-0.781699	0.621828	-0.047714	-0.058415	0.003168	0.998287	0.620914	0.783147	0.033848
688	-173.513134	28.666863	-28.516297	-0.781699	0.621828	-0.047714	-0.058350	0.003249	0.998291	0.620920	0.783147	0.033744
689	-173.903983	28.977777	-28.540154	-0.781699	0.621828	-0.047714	-0.058287	0.003328	0.998294	0.620926	0.783147	0.033643
690	-174.294833	29.288691	-28.564011	-0.781699	0.621828	-0.047714	-0.058227	0.003404	0.998298	0.620932	0.783146	0.033546
691	-174.685682	29.599605	-28.587868	-0.781699	0.621828	-0.047714	-0.058169	0.003478	0.998301	0.620937	0.783146	0.033453
692	-175.076532	29.910519	-28.611726	-0.781699	0.621828	-0.047714	-0.058114	0.003548	0.998304	0.620942	0.783146	0.033364
693	-175.467381	30.221433	-28.635583	-0.781699	0.621828	-0.047714	-0.058061	0.003614	0.998307	0.620947	0.783145	0.033278
694	-175.858231	30.532347	-28.659440	-0.781699	0.621828	-0.047714	-0.058010	0.003678	0.998309	0.620952	0.783145	0.033197
695	-176.249080	30.843261	-28.683297	-0.781699	0.621828	-0.047714	-0.057962	0.003738	0.998312	0.620957	0.783145	0.033120
696	-176.639929	31.154175	-28.707154	-0.781699	0.621828	-0.047714	-0.057917	0.003795	0.998314	0.620961	0.783145	0.033048
697	-177.030779	31.465089	-28.731011	-0.781699	0.621828	-0.047714	-0.057875	0.003848	0.998316	0.620965	0.783144	0.032980
698	-177.421628	31.776003	-28.754869	-0.781699	0.621828	-0.047714	-0.057836	0.003898	0.998319	0.620968	0.783144	0.032917
699	-177.812478	32.086917	-28.778726	-0.781699	0.621828	-0.047714	-0.057799	0.003944	0.998320	0.620972	0.783144	0.032858
700	-178.203331	32.397826	-28.802584	-0.781645	0.621897	-0.047705	-0.057761	0.003983	0.998323	0.621043	0.783089	0.032808
701	-178.593751	32.709284	-28.826369	-0.778801	0.625491	-0.047228	-0.057476	0.003817	0.998340	0.624632	0.780222	0.032978
702	-178.981836	33.023674	-28.849763	-0.773530	0.632063	-0.046348	-0.056982	0.003474	0.998369	0.631193	0.774909	0.033329
703	-179.367234	33.341385	-28.872710	-0.768013	0.638821	-0.045432	-0.056476	0.003107	0.998399	0.637939	0.769349	0.033692
704	-179.749799	33.662534	-28.895188	-0.762193	0.645821	-0.044471	-0.055955	0.002714	0.998430	0.644927	0.763484	0.034069
705	-180.129373	33.987247	-28.917173	-0.756043	0.653077	-0.043462	-0.055418	0.002292	0.998461	0.652172	0.757288	0.034460
706	-180.505784	34.315655	-28.938642	-0.749534	0.660607	-0.042401	-0.054864	0.001838	0.998492	0.659689	0.750730	0.034866
707	-180.878846	34.647896	-28.959565	-0.742635	0.668423	-0.041283	-0.054291	0.001351	0.998524	0.667492	0.743780	0.035286
708	-181.248358	34.984118	-28.979916	-0.735313	0.676540	-0.040104	-0.053699	0.000828	0.998557	0.675597	0.736405	0.035721
709	-181.614098	35.324472	-28.999661	-0.727528	0.684976	-0.038859	-0.053087	0.000266	0.998590	0.684021	0.728565	0.036170
710	-181.975827	35.669123	-29.018767	-0.719248	0.693739	-0.037544	-0.052471	-0.000357	0.998622	0.692770	0.720227	0.036658
711	-182.333283	36.018240	-29.037197	-0.710429	0.702839	-0.036154	-0.051941	-0.001132	0.998649	0.701849	0.711348	0.037311
712	-182.686176	36.372003	-29.054910	-0.701007	0.712311	-0.034679	-0.051509	-0.002071	0.998670	0.711292	0.701861	0.038143
713	-183.034192	36.730603	-29.071863	-0.690907	0.722185	-0.033111	-0.051176	-0.003171	0.998685	0.721130	0.691693	0.039149
714	-183.376982	37.094236	-29.088008	-0.680068	0.732475	-0.031441	-0.050942	-0.004429	0.998692	0.731377	0.680780	0.040326
715	-183.714166	37.463110	-29.103293	-0.668462	0.743155	-0.029669	-0.050814	-0.005836	0.998691	0.742009	0.669094	0.041664
716	-184.045320	37.837442	-29.117660	-0.655950	0.754293	-0.027774	-0.050789	-0.007395	0.998682	0.753094	0.656496	0.043160
717	-184.369978	38.217457	-29.131049	-0.642440	0.765904	-0.025746	-0.050870	-0.009100	0.998664	0.764646	0.642891	0.044808
718	-184.687623	38.603387	-29.143389	-0.627872	0.777960	-0.023580	-0.051064	-0.010944	0.998635	0.776640	0.628219	0.046597
719	-184.997681	38.995471	-29.154608	-0.612061	0.790525	-0.021252	-0.051369	-0.012926	0.998596	0.789140	0.612294	0.048520
720	-185.299517	39.393949	-29.164622	-0.594946	0.803546	-0.018758	-0.051795	-0.015039	0.998545	0.802095	0.595052	0.050567
721	-185.592423	39.799064	-29.173341	-0.576319	0.817067	-0.016072	-0.052342	-0.017279	0.998480	0.815547	0.576284	0.052725
722	-185.875614	40.211055	-29.180667	-0.556042	0.831050	-0.013180	-0.053018	-0.019639	0.998400	0.829461	0.555852	0.054980
723	-186.148216	40.630148	-29.186492	-0.533920	0.845475	-0.010062	-0.053828	-0.022112	0.998305	0.843820	0.533557	0.057316
724	-186.409260	41.056553	-29.190698	-0.509757	0.860292	-0.006698	-0.054782	-0.024689	0.998193	0.858572	0.509203	0.059713
725	-186.657672	41.490449	-29.193156	-0.483337	0.875429	-0.003065	-0.055886	-0.027361	0.998062	0.873649	0.482571	0.062149
726	-186.892266	41.931972	-29.193727	-0.454429	0.890783	0.000856	-0.057151	-0.030115	0.997911	0.888948	0.453430	0.064594
727	-187.111739	42.381197	-29.192262	-0.422798	0.906210	0.005088	-0.058588	-0.032936	0.997739	0.904328	0.421544	0.067019
728	-187.314672	42.838115	-29.188599	-0.388214	0.921519	0.009647	-0.060209	-0.035807	0.997543	0.919600	0.386679	0.069385
729	-187.499532	43.302610	-29.182572	-0.350463	0.936464	0.014549	-0.062025	-0.038707	0.997324	0.934520	0.348623	0.071650
730	-187.664689	43.774425	-29.174008	-0.309374	0.950734	0.019800	-0.064050	-0.041607	0.997079	0.948781	0.307202	0.073767
731	-187.808444	44.253133	-29.162730	-0.264823	0.963962	0.025402	-0.066294	-0.044480	0.996808	0.962016	0.262294	0.075684
732	-187.929069	44.738104	-29.148569	-0.216875	0.975696	0.031330	-0.068768	-0.047284	0.996512	0.973774	0.213964	0.077351
733	-188.024871	45.228479	-29.131364	-0.165575	0.985482	0.037567	-0.071477	-0.049984	0.996189	0.983604	0.162258	0.078715
734	-188.094275	45.723155	-29.110977	-0.111377	0.992802	0.044046	-0.074425	-0.052531	0.995842	0.990987	0.107636	0.079740
735	-188.135922	46.220785	-29.087300	-0.054740	0.997212	0.050709	-0.077605	-0.054881	0.995473	0.995480	0.050557	0.080393
736	-188.148779	46.719816	-29.060261	0.003565	0.998341	0.057470	-0.081005	-0.056993	0.995083	0.996707	-0.008203	0.080668
737	-188.132261	47.218542	-29.029837	0.062546	0.995973	0.064228	-0.084607	-0.058831	0.994676	0.994449	-0.067647	0.080587
738	-188.086210	47.715193	-28.996047	0.122227	0.989961	0.070984	-0.088388	-0.060378	0.994254	0.988559	-0.127799	0.080121
739	-188.009521	48.207784	-28.958829	0.185650	0.979517	0.077983	-0.092327	-0.061623	0.993820	0.978269	-0.191703	0.078996
740	-187.900102	48.693853	-28.918053	0.253126	0.963674	0.085199	-0.096397	-0.062505	0.993378	0.962619	-0.259663	0.077074
741	-187.755993	49.170447	-28.873632	0.324296	0.941418	0.092543	-0.100558	-0.062967	0.992937	0.940596	-0.331311	0.074247
742	-187.575527	49.634111	-28.825536	0.398400	0.911758	0.099877	-0.104754	-0.062949	0.992504	0.911210	-0.405876	0.070432
743	-187.357467	50.080902	-28.773806	0.474448	0.873751	0.107041	-0.108917	-0.062397	0.992091	0.873519	-0.482355	0.065563
744	-187.101154	50.506441	-28.718574	0.551140	0.826610	0.113849	-0.112962	-0.061271	0.991708	0.826731	-0.559430	0.059607
745	-186.806638	50.906004	-28.660068	0.626954	0.769744	0.120096	-0.116791	-0.059548	0.991370	0.770252	-0.635569	0.052565
